image_name,target
ISIC_2387464,1
ISIC_2387801,1
ISIC_2388019,1
ISIC_2389201,1
ISIC_2389605,0
ISIC_2391447,0
ISIC_2392314,1
ISIC_2392880,1
ISIC_2393711,1
ISIC_2394570,1
ISIC_2394733,0
ISIC_2394875,1
ISIC_2395136,0
ISIC_2397085,0
ISIC_2398530,1
ISIC_2399575,1
ISIC_2400133,1
ISIC_2400256,1
ISIC_2401138,0
ISIC_2402484,1
ISIC_2402989,1
ISIC_2403393,0
ISIC_2404127,1
ISIC_2404209,1
ISIC_2405568,0
ISIC_2406564,0
ISIC_2406681,1
ISIC_2408338,1
ISIC_2409179,0
ISIC_2414610,0
ISIC_2414637,1
ISIC_2414770,1
ISIC_2415304,1
ISIC_2415429,0
ISIC_2415441,1
ISIC_2416262,0
ISIC_2416534,1
ISIC_2417746,1
ISIC_2417927,1
ISIC_2417982,1
ISIC_2418299,1
ISIC_2420755,0
ISIC_2421248,0
ISIC_2422421,1
ISIC_2423944,1
ISIC_2425720,1
ISIC_2426423,0
ISIC_2427838,0
ISIC_2428361,1
ISIC_2428652,1
ISIC_2428691,1
ISIC_2430330,1
ISIC_2430724,1
ISIC_2431843,0
ISIC_2431958,1
ISIC_2433578,1
ISIC_2434588,1
ISIC_2434912,1
ISIC_2435805,1
ISIC_2437222,1
ISIC_2438069,1
ISIC_2438481,1
ISIC_2439227,1
ISIC_2443021,1
ISIC_2443172,0
ISIC_2447694,0
ISIC_2447802,1
ISIC_2453019,0
ISIC_2453607,0
ISIC_2454082,1
ISIC_2454187,0
ISIC_2455226,1
ISIC_2455435,0
ISIC_2457108,1
ISIC_2457967,1
ISIC_2458215,0
ISIC_2460791,1
ISIC_2461537,1
ISIC_2461994,1
ISIC_2462762,1
ISIC_2463217,1
ISIC_2463262,1
ISIC_2464369,1
ISIC_2466179,1
ISIC_2466641,1
ISIC_2467634,1
ISIC_2467705,1
ISIC_2467713,1
ISIC_2467742,0
ISIC_2467985,1
ISIC_2468035,0
ISIC_2468915,0
ISIC_2469321,1
ISIC_2472358,1
ISIC_2474708,1
ISIC_2476534,1
ISIC_2476859,1
ISIC_2477987,1
ISIC_2478371,1
ISIC_2478446,1
ISIC_2479848,1
ISIC_2480284,1
ISIC_2481708,0
ISIC_2481946,0
ISIC_2481958,1
ISIC_2482144,0
ISIC_2483982,0
ISIC_2484115,1
ISIC_2484178,1
ISIC_2484203,1
ISIC_2485658,0
ISIC_2485868,1
ISIC_2486570,0
ISIC_2486646,0
ISIC_2486784,1
ISIC_2487693,1
ISIC_2488474,1
ISIC_2488804,1
ISIC_2489071,0
ISIC_2490163,1
ISIC_2490327,1
ISIC_2491883,1
ISIC_2493881,1
ISIC_2495255,1
ISIC_2495802,1
ISIC_2497011,1
ISIC_2497422,1
ISIC_2498361,1
ISIC_2498534,1
ISIC_2498620,1
ISIC_2499041,0
ISIC_2501615,1
ISIC_2501699,1
ISIC_2503360,0
ISIC_2504419,1
ISIC_2504778,0
ISIC_2505832,0
ISIC_2506654,1
ISIC_2507875,0
ISIC_2509316,1
ISIC_2510291,0
ISIC_2512303,1
ISIC_2512550,1
ISIC_2512613,1
ISIC_2513195,1
ISIC_2513408,1
ISIC_2515419,1
ISIC_2516818,0
ISIC_2516903,1
ISIC_2518102,1
ISIC_2518681,0
ISIC_2519003,0
ISIC_2519009,1
ISIC_2521670,1
ISIC_2521951,1
ISIC_2522121,1
ISIC_2522990,1
ISIC_2523154,1
ISIC_2524304,1
ISIC_2525897,1
ISIC_2528358,1
ISIC_2529965,1
ISIC_2530380,1
ISIC_2530544,1
ISIC_2530646,1
ISIC_2530832,0
ISIC_2531776,1
ISIC_2531927,1
ISIC_2532737,1
ISIC_2535069,1
ISIC_2535128,0
ISIC_2538799,1
ISIC_2539351,0
ISIC_2539633,0
ISIC_2539805,1
ISIC_2542440,1
ISIC_2543097,1
ISIC_2543386,1
ISIC_2544347,1
ISIC_2545971,1
ISIC_2547752,0
ISIC_2548780,1
ISIC_2550073,1
ISIC_2550217,1
ISIC_2550632,0
ISIC_2550946,1
ISIC_2550997,1
ISIC_2551086,1
ISIC_2551089,1
ISIC_2551111,1
ISIC_2552055,0
ISIC_2552351,1
ISIC_2552770,1
ISIC_2554668,1
ISIC_2556450,0
ISIC_2559237,1
ISIC_2560699,1
ISIC_2561895,1
ISIC_2561898,1
ISIC_2563545,1
ISIC_2563680,1
ISIC_2566474,1
ISIC_2566780,1
ISIC_2567217,0
ISIC_2567231,1
ISIC_2567239,0
ISIC_2568399,0
ISIC_2568903,1
ISIC_2568954,0
ISIC_2569869,0
ISIC_2569931,1
ISIC_2570280,1
ISIC_2570815,1
ISIC_2571600,1
ISIC_2572301,0
ISIC_2573270,1
ISIC_2573713,0
ISIC_2574347,1
ISIC_2574545,1
ISIC_2574854,0
ISIC_2575740,1
ISIC_2576499,0
ISIC_2577765,1
ISIC_2577849,1
ISIC_2578191,1
ISIC_2578562,1
ISIC_2581544,1
ISIC_2582580,1
ISIC_2582691,1
ISIC_2582869,1
ISIC_2586009,1
ISIC_2586249,0
ISIC_2588457,1
ISIC_2588690,1
ISIC_2588932,1
ISIC_2589886,1
ISIC_2591032,0
ISIC_2591086,1
ISIC_2591810,0
ISIC_2594538,0
ISIC_2594596,1
ISIC_2595762,1
ISIC_2596120,1
ISIC_2596360,1
ISIC_2598603,1
ISIC_2599282,1
ISIC_2600282,1
ISIC_2600298,1
ISIC_2600465,0
ISIC_2600649,1
ISIC_2600849,1
ISIC_2601658,1
ISIC_2601827,1
ISIC_2603428,1
ISIC_2604426,1
ISIC_2605953,1
ISIC_2606454,1
ISIC_2607622,1
ISIC_2607761,1
ISIC_2609978,1
ISIC_2610536,1
ISIC_2610835,1
ISIC_2611114,0
ISIC_2611496,1
ISIC_2613083,1
ISIC_2613108,0
ISIC_2613282,1
ISIC_2613344,1
ISIC_2613780,0
ISIC_2613789,1
ISIC_2613930,0
ISIC_2615257,0
ISIC_2615668,1
ISIC_2615759,1
ISIC_2616322,1
ISIC_2618851,1
ISIC_2621151,1
ISIC_2621695,1
ISIC_2622879,0
ISIC_2623074,1
ISIC_2623187,1
ISIC_2625601,1
ISIC_2626522,1
ISIC_2629586,0
ISIC_2630389,1
ISIC_2630515,1
ISIC_2631078,1
ISIC_2632592,1
ISIC_2632644,0
ISIC_2634029,0
ISIC_2635420,0
ISIC_2635638,1
ISIC_2635909,0
ISIC_2636640,1
ISIC_2639201,1
ISIC_2640176,1
ISIC_2640777,1
ISIC_2642228,1
ISIC_2644793,1
ISIC_2645900,1
ISIC_2646237,0
ISIC_2647353,1
ISIC_2647881,1
ISIC_2649036,0
ISIC_2650588,1
ISIC_2650966,1
ISIC_2651134,0
ISIC_2651324,0
ISIC_2651405,0
ISIC_2653979,0
ISIC_2656229,1
ISIC_2657227,1
ISIC_2657760,1
ISIC_2659436,1
ISIC_2660824,0
ISIC_2661607,1
ISIC_2662261,0
ISIC_2664224,0
ISIC_2665667,1
ISIC_2667536,1
ISIC_2669216,0
ISIC_2670221,1
ISIC_2671409,0
ISIC_2672734,1
ISIC_2672880,1
ISIC_2673001,1
ISIC_2674316,1
ISIC_2674741,1
ISIC_2675336,0
ISIC_2676053,1
ISIC_2680392,0
ISIC_2680409,1
ISIC_2683058,1
ISIC_2684502,1
ISIC_2684650,1
ISIC_2686371,1
ISIC_2688468,1
ISIC_2688499,1
ISIC_2689674,1
ISIC_2690375,1
ISIC_2690862,1
ISIC_2691534,1
ISIC_2692722,0
ISIC_2693087,0
ISIC_2693128,0
ISIC_2694332,1
ISIC_2695358,1
ISIC_2695905,0
ISIC_2698346,1
ISIC_2698764,1
ISIC_2700394,1
ISIC_2701388,1
ISIC_2701399,1
ISIC_2702465,1
ISIC_2702974,0
ISIC_2703646,1
ISIC_2704199,1
ISIC_2705044,0
ISIC_2707719,0
ISIC_2709532,1
ISIC_2713090,1
ISIC_2713319,0
ISIC_2713862,1
ISIC_2715548,1
ISIC_2717613,1
ISIC_2719637,1
ISIC_2719899,1
ISIC_2720185,1
ISIC_2720307,0
ISIC_2722040,0
ISIC_2722327,0
ISIC_2722675,0
ISIC_2722886,1
ISIC_2722983,1
ISIC_2725695,1
ISIC_2726427,0
ISIC_2727522,1
ISIC_2729776,1
ISIC_2729796,1
ISIC_2730156,1
ISIC_2730923,1
ISIC_2731715,0
ISIC_2731928,1
ISIC_2732174,1
ISIC_2732410,0
ISIC_2732844,1
ISIC_2733360,1
ISIC_2734107,0
ISIC_2735323,1
ISIC_2735640,1
ISIC_2736438,1
ISIC_2737135,1
ISIC_2740259,1
ISIC_2740732,0
ISIC_2740978,1
ISIC_2742109,1
ISIC_2742701,0
ISIC_2743059,1
ISIC_2743397,1
ISIC_2743801,1
ISIC_2744942,1
ISIC_2744963,1
ISIC_2745184,1
ISIC_2746899,1
ISIC_2751389,0
ISIC_2751925,0
ISIC_2753638,1
ISIC_2756299,1
ISIC_2757628,0
ISIC_2757879,1
ISIC_2758441,1
ISIC_2759341,1
ISIC_2760625,1
ISIC_2761222,1
ISIC_2762381,1
ISIC_2762655,0
ISIC_2762755,1
ISIC_2764446,1
ISIC_2765345,1
ISIC_2765677,1
ISIC_2766032,1
ISIC_2766590,1
ISIC_2768407,1
ISIC_2768840,1
ISIC_2769811,0
ISIC_2770298,0
ISIC_2771030,1
ISIC_2775262,1
ISIC_2775569,1
ISIC_2779036,1
ISIC_2780480,1
ISIC_2780505,0
ISIC_2781230,1
ISIC_2781714,1
ISIC_2782439,1
ISIC_2783061,0
ISIC_2783585,0
ISIC_2783710,0
ISIC_2784408,1
ISIC_2785646,0
ISIC_2785814,0
ISIC_2785976,1
ISIC_2786319,1
ISIC_2788245,1
ISIC_2789714,1
ISIC_2791655,1
ISIC_2793133,1
ISIC_2793703,1
ISIC_2797372,1
ISIC_2799021,1
ISIC_2799268,0
ISIC_2801139,1
ISIC_2802301,1
ISIC_2802346,1
ISIC_2802408,1
ISIC_2803179,1
ISIC_2803506,0
ISIC_2804825,1
ISIC_2806461,1
ISIC_2806463,1
ISIC_2807001,0
ISIC_2807040,1
ISIC_2807921,1
ISIC_2808393,1
ISIC_2808964,1
ISIC_2809430,0
ISIC_2810153,0
ISIC_2811093,1
ISIC_2811687,1
ISIC_2811919,1
ISIC_2812284,1
ISIC_2813459,0
ISIC_2814272,1
ISIC_2816050,1
ISIC_2816092,1
ISIC_2817101,1
ISIC_2817197,1
ISIC_2817832,1
ISIC_2818153,1
ISIC_2819480,0
ISIC_2821487,1
ISIC_2822174,1
ISIC_2822416,1
ISIC_2822889,1
ISIC_2823266,1
ISIC_2823299,0
ISIC_2824061,1
ISIC_2824480,1
ISIC_2824922,1
ISIC_2826192,0
ISIC_2827942,1
ISIC_2828156,1
ISIC_2828811,1
ISIC_2829040,1
ISIC_2829089,1
ISIC_2832441,0
ISIC_2832532,1
ISIC_2834420,1
ISIC_2835116,1
ISIC_2837857,1
ISIC_2838169,1
ISIC_2838180,1
ISIC_2839742,1
ISIC_2840019,1
ISIC_2841788,1
ISIC_2844227,0
ISIC_2844792,0
ISIC_2845014,1
ISIC_2845028,1
ISIC_2848326,1
ISIC_2849601,1
ISIC_2852457,1
ISIC_2853193,1
ISIC_2855421,0
ISIC_2855923,1
ISIC_2858057,1
ISIC_2860159,1
ISIC_2861073,1
ISIC_2861615,1
ISIC_2862111,1
ISIC_2862576,1
ISIC_2864571,1
ISIC_2864786,1
ISIC_2865092,1
ISIC_2866348,0
ISIC_2866924,0
ISIC_2867827,1
ISIC_2869298,0
ISIC_2869500,1
ISIC_2870598,0
ISIC_2871866,1
ISIC_2875804,0
ISIC_2879103,1
ISIC_2879319,1
ISIC_2879870,1
ISIC_2880938,1
ISIC_2881137,0
ISIC_2882183,1
ISIC_2882715,1
ISIC_2882963,1
ISIC_2883463,1
ISIC_2883756,1
ISIC_2884058,1
ISIC_2885348,1
ISIC_2885577,0
ISIC_2885718,0
ISIC_2885741,1
ISIC_2886991,0
ISIC_2887299,1
ISIC_2887604,1
ISIC_2889328,1
ISIC_2890008,0
ISIC_2890538,1
ISIC_2893689,1
ISIC_2893969,1
ISIC_2894619,1
ISIC_2897386,1
ISIC_2898876,0
ISIC_2899485,1
ISIC_2900065,1
ISIC_2900150,1
ISIC_2901036,0
ISIC_2901070,1
ISIC_2906353,0
ISIC_2906357,1
ISIC_2906649,1
ISIC_2907414,1
ISIC_2908210,1
ISIC_2909250,0
ISIC_2909338,1
ISIC_2909747,1
ISIC_2910374,0
ISIC_2911033,0
ISIC_2911378,1
ISIC_2912359,1
ISIC_2912524,0
ISIC_2913511,0
ISIC_2914164,1
ISIC_2914431,1
ISIC_2914650,1
ISIC_2919248,1
ISIC_2922356,0
ISIC_2922450,1
ISIC_2922688,1
ISIC_2922876,1
ISIC_2924876,0
ISIC_2926599,0
ISIC_2927268,0
ISIC_2928166,0
ISIC_2928329,0
ISIC_2929442,1
ISIC_2930982,0
ISIC_2931955,1
ISIC_2933054,1
ISIC_2939230,1
ISIC_2939559,1
ISIC_2939632,0
ISIC_2940341,1
ISIC_2941121,0
ISIC_2941506,1
ISIC_2944324,0
ISIC_2944785,0
ISIC_2945698,1
ISIC_2945726,1
ISIC_2946293,1
ISIC_2946358,0
ISIC_2947373,1
ISIC_2948729,1
ISIC_2950913,1
ISIC_2951472,1
ISIC_2952110,1
ISIC_2953931,0
ISIC_2954205,0
ISIC_2954422,1
ISIC_2954737,1
ISIC_2955552,1
ISIC_2958724,1
ISIC_2960792,1
ISIC_2961790,0
ISIC_2961837,1
ISIC_2962245,1
ISIC_2964421,0
ISIC_2964511,0
ISIC_2964600,1
ISIC_2966319,1
ISIC_2966600,1
ISIC_2968104,1
ISIC_2968365,1
ISIC_2968715,1
ISIC_2970268,1
ISIC_2970783,1
ISIC_2972178,0
ISIC_2973598,1
ISIC_2973910,1
ISIC_2974420,1
ISIC_2976697,1
ISIC_2976936,1
ISIC_2979177,1
ISIC_2979296,1
ISIC_2982140,1
ISIC_2985099,0
ISIC_2987555,1
ISIC_2988031,1
ISIC_2988842,1
ISIC_2989863,0
ISIC_2990790,1
ISIC_2990982,1
ISIC_2992298,1
ISIC_2994593,1
ISIC_2995410,1
ISIC_2995868,1
ISIC_2996554,1
ISIC_2997653,1
ISIC_2999870,1
ISIC_3000694,1
ISIC_3001010,1
ISIC_3001416,1
ISIC_3001939,1
ISIC_3003131,0
ISIC_3004197,0
ISIC_3004536,1
ISIC_3006001,0
ISIC_3006353,1
ISIC_3006985,1
ISIC_3009035,1
ISIC_3010124,1
ISIC_3010492,1
ISIC_3013153,1
ISIC_3016106,0
ISIC_3016243,1
ISIC_3016409,1
ISIC_3017624,1
ISIC_3017944,1
ISIC_3018548,1
ISIC_3018869,1
ISIC_3019231,1
ISIC_3019849,0
ISIC_3021712,0
ISIC_3024297,1
ISIC_3025125,0
ISIC_3025179,1
ISIC_3025776,1
ISIC_3026294,1
ISIC_3026301,1
ISIC_3029757,1
ISIC_3031742,1
ISIC_3034071,0
ISIC_3034194,1
ISIC_3034496,1
ISIC_3034590,1
ISIC_3034634,1
ISIC_3035013,0
ISIC_3035671,1
ISIC_3035934,1
ISIC_3036806,0
ISIC_3038801,1
ISIC_3040215,1
ISIC_3046579,0
ISIC_3046977,0
ISIC_3048391,1
ISIC_3048601,1
ISIC_3049863,0
ISIC_3050025,1
ISIC_3050241,0
ISIC_3050256,1
ISIC_3050591,1
ISIC_3050726,1
ISIC_3051087,1
ISIC_3051428,1
ISIC_3052742,1
ISIC_3053615,1
ISIC_3054208,1
ISIC_3055086,0
ISIC_3056153,1
ISIC_3056816,1
ISIC_3056827,0
ISIC_3057291,1
ISIC_3057622,0
ISIC_3059224,1
ISIC_3059916,1
ISIC_3060142,1
ISIC_3060292,1
ISIC_3061295,0
ISIC_3061715,1
ISIC_3061920,1
ISIC_3063951,1
ISIC_3064913,0
ISIC_3065173,1
ISIC_3066210,0
ISIC_3067112,0
ISIC_3069602,1
ISIC_3073305,0
ISIC_3073626,0
ISIC_3073822,1
ISIC_3075041,1
ISIC_3077337,1
ISIC_3077737,1
ISIC_3078390,1
ISIC_3078669,1
ISIC_3078876,0
ISIC_3080264,1
ISIC_3080291,1
ISIC_3080994,1
ISIC_3081722,1
ISIC_3082434,0
ISIC_3082829,1
ISIC_3083302,1
ISIC_3084021,1
ISIC_3085039,1
ISIC_3086004,0
ISIC_3086392,1
ISIC_3086566,1
ISIC_3086993,1
ISIC_3088239,1
ISIC_3089241,0
ISIC_3090818,1
ISIC_3091500,1
ISIC_3091594,1
ISIC_3091968,0
ISIC_3091975,0
ISIC_3092993,1
ISIC_3093141,0
ISIC_3096116,1
ISIC_3097494,0
ISIC_3100039,1
ISIC_3100274,1
ISIC_3100359,0
ISIC_3100379,0
ISIC_3100433,0
ISIC_3100513,1
ISIC_3101113,1
ISIC_3101558,1
ISIC_3105094,1
ISIC_3105463,1
ISIC_3105863,1
ISIC_3106083,1
ISIC_3109975,1
ISIC_3111332,1
ISIC_3112707,0
ISIC_3113447,1
ISIC_3114484,0
ISIC_3115114,1
ISIC_3115397,1
ISIC_3115713,1
ISIC_3116793,0
ISIC_3117522,1
ISIC_3118476,1
ISIC_3119515,0
ISIC_3125596,0
ISIC_3127583,1
ISIC_3127993,1
ISIC_3129234,1
ISIC_3130286,1
ISIC_3130826,1
ISIC_3133510,0
ISIC_3135659,1
ISIC_3135797,1
ISIC_3136416,1
ISIC_3136517,1
ISIC_3137228,0
ISIC_3138826,1
ISIC_3139801,1
ISIC_3140781,1
ISIC_3140894,1
ISIC_3143496,1
ISIC_3143811,1
ISIC_3144013,1
ISIC_3144497,0
ISIC_3147141,1
ISIC_3148766,1
ISIC_3149300,0
ISIC_3150364,0
ISIC_3150831,0
ISIC_3151136,1
ISIC_3151787,1
ISIC_3152647,0
ISIC_3152679,1
ISIC_3156629,0
ISIC_3156673,1
ISIC_3157196,1
ISIC_3157212,1
ISIC_3157966,1
ISIC_3158528,1
ISIC_3159265,0
ISIC_3160330,1
ISIC_3160366,1
ISIC_3161587,1
ISIC_3162378,1
ISIC_3162471,1
ISIC_3162606,0
ISIC_3163483,1
ISIC_3164325,1
ISIC_3164346,1
ISIC_3164996,1
ISIC_3165142,1
ISIC_3166213,1
ISIC_3166913,1
ISIC_3169364,1
ISIC_3169421,1
ISIC_3169710,1
ISIC_3169779,1
ISIC_3170107,1
ISIC_3170352,1
ISIC_3171000,1
ISIC_3172378,0
ISIC_3173748,1
ISIC_3174508,1
ISIC_3174659,0
ISIC_3174720,0
ISIC_3174785,1
ISIC_3176675,0
ISIC_3177052,1
ISIC_3177069,1
ISIC_3177698,1
ISIC_3178144,1
ISIC_3178424,0
ISIC_3178543,1
ISIC_3182083,0
ISIC_3182255,1
ISIC_3182801,1
ISIC_3183568,1
ISIC_3187460,0
ISIC_3187793,1
ISIC_3188729,0
ISIC_3189157,0
ISIC_3191573,1
ISIC_3191607,0
ISIC_3192101,0
ISIC_3192643,1
ISIC_3192921,1
ISIC_3193225,1
ISIC_3193920,0
ISIC_3194283,1
ISIC_3196004,0
ISIC_3197088,1
ISIC_3197746,1
ISIC_3197993,1
ISIC_3198399,1
ISIC_3199911,1
ISIC_3201901,1
ISIC_3202345,1
ISIC_3203927,1
ISIC_3204260,1
ISIC_3205427,1
ISIC_3205459,1
ISIC_3205782,1
ISIC_3206928,1
ISIC_3207205,1
ISIC_3207493,1
ISIC_3208994,1
ISIC_3209674,1
ISIC_3209894,1
ISIC_3210122,1
ISIC_3210295,1
ISIC_3211391,1
ISIC_3212230,0
ISIC_3214327,1
ISIC_3216128,1
ISIC_3216253,1
ISIC_3216427,0
ISIC_3217879,0
ISIC_3217925,1
ISIC_3221148,1
ISIC_3221360,1
ISIC_3221941,1
ISIC_3222250,1
ISIC_3222834,0
ISIC_3223029,0
ISIC_3223721,1
ISIC_3224219,1
ISIC_3224330,1
ISIC_3224580,1
ISIC_3226112,1
ISIC_3226250,1
ISIC_3227329,1
ISIC_3228270,1
ISIC_3228719,0
ISIC_3230995,1
ISIC_3231134,1
ISIC_3231416,0
ISIC_3231502,1
ISIC_3232262,1
ISIC_3233449,1
ISIC_3233743,1
ISIC_3235082,1
ISIC_3235363,1
ISIC_3238192,1
ISIC_3240195,0
ISIC_3242339,1
ISIC_3242898,1
ISIC_3243743,1
ISIC_3243897,0
ISIC_3245209,1
ISIC_3248430,0
ISIC_3249191,1
ISIC_3249230,1
ISIC_3249625,1
ISIC_3250051,0
ISIC_3250526,0
ISIC_3252554,1
ISIC_3254014,1
ISIC_3254862,1
ISIC_3256190,0
ISIC_3258116,1
ISIC_3260623,1
ISIC_3260889,0
ISIC_3263214,1
ISIC_3263776,1
ISIC_3264572,1
ISIC_3265261,1
ISIC_3265514,1
ISIC_3265972,1
ISIC_3266762,0
ISIC_3266844,1
ISIC_3269036,1
ISIC_3269752,1
ISIC_3270093,1
ISIC_3270286,1
ISIC_3270302,1
ISIC_3272340,0
ISIC_3273365,1
ISIC_3273639,1
ISIC_3274488,1
ISIC_3276396,1
ISIC_3277191,0
ISIC_3280235,1
ISIC_3280384,1
ISIC_3280922,1
ISIC_3280956,1
ISIC_3281246,1
ISIC_3281881,1
ISIC_3283688,0
ISIC_3284664,1
ISIC_3284703,1
ISIC_3288360,1
ISIC_3292354,1
ISIC_3292979,1
ISIC_3293577,1
ISIC_3294265,1
ISIC_3295388,0
ISIC_3295754,1
ISIC_3296102,1
ISIC_3297611,1
ISIC_3299103,1
ISIC_3299574,1
ISIC_3301470,1
ISIC_3301584,1
ISIC_3301814,1
ISIC_3303838,1
ISIC_3304326,0
ISIC_3304841,1
ISIC_3307624,0
ISIC_3308101,1
ISIC_3308539,1
ISIC_3309618,1
ISIC_3310208,1
ISIC_3310253,1
ISIC_3310351,1
ISIC_3311446,1
ISIC_3314065,1
ISIC_3314917,0
ISIC_3316818,0
ISIC_3317133,1
ISIC_3317890,1
ISIC_3318037,1
ISIC_3319446,1
ISIC_3319746,0
ISIC_3319944,1
ISIC_3323718,1
ISIC_3326069,1
ISIC_3327215,1
ISIC_3327858,1
ISIC_3327932,1
ISIC_3328981,1
ISIC_3329504,1
ISIC_3330108,0
ISIC_3330580,1
ISIC_3330773,1
ISIC_3331297,1
ISIC_3332378,1
ISIC_3332687,0
ISIC_3332946,1
ISIC_3334793,1
ISIC_3335017,1
ISIC_3335184,0
ISIC_3335904,1
ISIC_3337583,1
ISIC_3340562,1
ISIC_3341347,0
ISIC_3343138,1
ISIC_3343372,1
ISIC_3345936,1
ISIC_3346413,1
ISIC_3347331,1
ISIC_3348364,0
ISIC_3349006,1
ISIC_3349193,0
ISIC_3350064,0
ISIC_3350312,0
ISIC_3350366,1
ISIC_3353247,1
ISIC_3356592,0
ISIC_3357794,1
ISIC_3357803,1
ISIC_3359726,1
ISIC_3359950,1
ISIC_3360195,1
ISIC_3361906,1
ISIC_3362179,1
ISIC_3362408,1
ISIC_3363437,0
ISIC_3364143,0
ISIC_3371618,1
ISIC_3372201,1
ISIC_3373667,1
ISIC_3373821,1
ISIC_3374030,1
ISIC_3374412,0
ISIC_3374972,0
ISIC_3377854,1
ISIC_3378318,1
ISIC_3378470,0
ISIC_3379289,1
ISIC_3379679,0
ISIC_3379766,1
ISIC_3379782,1
ISIC_3380844,1
ISIC_3381859,1
ISIC_3382817,1
ISIC_3383442,1
ISIC_3383938,1
ISIC_3389048,1
ISIC_3390258,1
ISIC_3392039,0
ISIC_3392622,1
ISIC_3393209,1
ISIC_3393442,1
ISIC_3394090,1
ISIC_3395453,1
ISIC_3397549,0
ISIC_3401258,1
ISIC_3402403,0
ISIC_3402626,1
ISIC_3402640,1
ISIC_3404515,1
ISIC_3405704,1
ISIC_3406505,1
ISIC_3406688,1
ISIC_3407682,1
ISIC_3408262,1
ISIC_3409294,1
ISIC_3412012,1
ISIC_3412626,1
ISIC_3414807,1
ISIC_3415159,1
ISIC_3417723,1
ISIC_3418755,0
ISIC_3419045,0
ISIC_3420136,0
ISIC_3420737,1
ISIC_3421393,1
ISIC_3421658,1
ISIC_3422999,1
ISIC_3423176,1
ISIC_3424542,0
ISIC_3425357,1
ISIC_3426239,1
ISIC_3426652,1
ISIC_3427395,1
ISIC_3429651,1
ISIC_3430660,1
ISIC_3433692,1
ISIC_3433708,1
ISIC_3433727,1
ISIC_3433909,1
ISIC_3434018,1
ISIC_3434879,1
ISIC_3437859,1
ISIC_3438023,1
ISIC_3438368,0
ISIC_3438565,1
ISIC_3441090,1
ISIC_3442265,1
ISIC_3442805,0
ISIC_3443692,1
ISIC_3445802,0
ISIC_3447520,1
ISIC_3447914,1
ISIC_3447990,0
ISIC_3448149,1
ISIC_3448670,1
ISIC_3449240,1
ISIC_3449582,1
ISIC_3449602,0
ISIC_3450017,1
ISIC_3450067,0
ISIC_3450983,1
ISIC_3451012,1
ISIC_3451175,1
ISIC_3451507,1
ISIC_3452839,1
ISIC_3455140,1
ISIC_3457077,1
ISIC_3458396,0
ISIC_3459670,0
ISIC_3459856,1
ISIC_3460127,1
ISIC_3464219,1
ISIC_3464225,1
ISIC_3466071,1
ISIC_3466188,0
ISIC_3466571,0
ISIC_3469005,1
ISIC_3469516,1
ISIC_3469595,0
ISIC_3470805,0
ISIC_3478008,1
ISIC_3478382,1
ISIC_3478788,0
ISIC_3481229,1
ISIC_3481499,1
ISIC_3481778,1
ISIC_3483100,1
ISIC_3483280,1
ISIC_3483521,1
ISIC_3485414,1
ISIC_3485976,1
ISIC_3488803,1
ISIC_3489151,0
ISIC_3489184,1
ISIC_3490275,1
ISIC_3491221,1
ISIC_3491478,0
ISIC_3493834,0
ISIC_3493888,1
ISIC_3496996,1
ISIC_3498847,1
ISIC_3499096,1
ISIC_3499287,0
ISIC_3501266,1
ISIC_3503673,1
ISIC_3504251,1
ISIC_3505673,1
ISIC_3506170,1
ISIC_3506189,1
ISIC_3506334,1
ISIC_3507357,0
ISIC_3508787,1
ISIC_3509298,0
ISIC_3509813,1
ISIC_3510420,1
ISIC_3510753,1
ISIC_3511448,1
ISIC_3512113,1
ISIC_3512857,1
ISIC_3513671,1
ISIC_3514171,1
ISIC_3514405,1
ISIC_3517002,1
ISIC_3517843,1
ISIC_3518063,1
ISIC_3519356,1
ISIC_3520797,0
ISIC_3520935,0
ISIC_3521944,1
ISIC_3522002,0
ISIC_3524072,0
ISIC_3524316,0
ISIC_3524850,1
ISIC_3525133,0
ISIC_3525685,1
ISIC_3527350,0
ISIC_3528123,1
ISIC_3529946,1
ISIC_3531790,0
ISIC_3533009,1
ISIC_3533339,1
ISIC_3533428,1
ISIC_3533937,1
ISIC_3535619,1
ISIC_3535724,0
ISIC_3537248,1
ISIC_3537350,0
ISIC_3537735,1
ISIC_3537941,1
ISIC_3538455,1
ISIC_3539380,1
ISIC_3541142,1
ISIC_3541283,1
ISIC_3547590,1
ISIC_3548128,1
ISIC_3549355,1
ISIC_3549689,1
ISIC_3549882,1
ISIC_3550074,1
ISIC_3550301,0
ISIC_3550427,0
ISIC_3552980,0
ISIC_3553158,1
ISIC_3554298,1
ISIC_3554304,1
ISIC_3554670,1
ISIC_3555756,1
ISIC_3556228,1
ISIC_3556753,1
ISIC_3557281,1
ISIC_3557534,1
ISIC_3560072,1
ISIC_3560198,1
ISIC_3560684,1
ISIC_3560802,1
ISIC_3561053,0
ISIC_3562440,1
ISIC_3563115,1
ISIC_3563608,1
ISIC_3566408,0
ISIC_3566617,1
ISIC_3566932,0
ISIC_3568616,0
ISIC_3570453,1
ISIC_3570575,1
ISIC_3571509,1
ISIC_3571742,1
ISIC_3571995,1
ISIC_3572785,1
ISIC_3572903,0
ISIC_3572943,1
ISIC_3572957,0
ISIC_3573529,1
ISIC_3574848,1
ISIC_3574927,1
ISIC_3575125,1
